,fips,lags
106,22109.0,7.0
107,55079.0,7.0
108,55025.0,7.0
109,55133.0,7.0
110,1073.0,7.0
111,21097.0,7.0
112,56033.0,7.0
113,22051.0,7.0
114,24025.0,7.0
115,25009.0,7.0
116,53063.0,7.0
117,39155.0,7.0
118,53029.0,7.0
119,48439.0,7.0
120,1125.0,7.0
121,17111.0,7.0
122,8001.0,7.0
123,22017.0,7.0
124,49035.0,7.0
125,36001.0,7.0
126,24031.0,7.0
127,41017.0,7.0
128,27145.0,7.0
129,23005.0,8.0
130,13185.0,8.0
131,8013.0,8.0
132,51107.0,8.0
133,31055.0,8.0
134,6073.0,8.0
135,8005.0,8.0
136,42101.0,8.0
137,39049.0,8.0
138,39093.0,8.0
139,12057.0,8.0
140,27109.0,8.0
141,12031.0,8.0
142,12101.0,8.0
143,12021.0,8.0
144,12019.0,8.0
145,12109.0,8.0
146,28109.0,8.0
147,34031.0,8.0
148,34029.0,8.0
149,34025.0,8.0
150,39017.0,8.0
151,53031.0,8.0
152,34017.0,8.0
153,9003.0,8.0
154,8123.0,8.0
155,5069.0,8.0
156,49043.0,8.0
157,27123.0,8.0
158,42029.0,8.0
159,25027.0,8.0
160,13115.0,8.0
161,55039.0,8.0
162,24003.0,8.0
163,34005.0,8.0
164,42089.0,8.0
165,26161.0,8.0
166,28029.0,8.0
167,12117.0,9.0
168,29077.0,9.0
169,12097.0,9.0
170,8107.0,9.0
171,30111.0,9.0
172,8045.0,9.0
173,12095.0,9.0
174,55139.0,9.0
175,48339.0,9.0
176,41059.0,9.0
177,4019.0,9.0
178,4013.0,9.0
179,18067.0,9.0
180,34021.0,9.0
181,41051.0,9.0
182,39151.0,9.0
183,27003.0,9.0
184,15009.0,9.0
185,18097.0,9.0
186,36091.0,9.0
187,56013.0,9.0
188,45057.0,9.0
189,53025.0,9.0
190,36029.0,9.0
191,6099.0,9.0
192,36055.0,9.0
193,39103.0,9.0
194,51510.0,9.0
195,24510.0,10.0
196,34019.0,10.0
197,28083.0,10.0
198,53007.0,10.0
199,41005.0,10.0
200,40071.0,10.0
201,48201.0,10.0
202,27037.0,10.0
203,34039.0,10.0
204,53073.0,10.0
205,36027.0,10.0
206,19049.0,10.0
207,37119.0,10.0
208,34027.0,10.0
209,39153.0,10.0
210,1051.0,10.0
211,13077.0,10.0
212,6113.0,10.0
213,42003.0,10.0
214,33011.0,10.0
215,42041.0,10.0
216,49057.0,10.0
217,23001.0,10.0
218,17043.0,10.0
219,45019.0,10.0
220,17027.0,10.0
221,45051.0,10.0
222,34035.0,11.0
223,12103.0,11.0
224,19153.0,11.0
225,23015.0,11.0
226,45013.0,11.0
227,36007.0,11.0
228,39099.0,11.0
229,37037.0,11.0
230,22087.0,11.0
231,22103.0,11.0
232,37063.0,11.0
233,21049.0,11.0
234,31107.0,11.0
235,33003.0,11.0
236,30063.0,11.0
237,22057.0,11.0
238,40027.0,11.0
239,48041.0,11.0
240,17143.0,11.0
241,42017.0,11.0
242,17197.0,11.0
243,13223.0,11.0
244,17203.0,11.0
245,24017.0,11.0
246,40109.0,11.0
247,13139.0,11.0
248,48121.0,11.0
249,34023.0,11.0
250,13117.0,11.0
251,22033.0,11.0
252,34007.0,11.0
253,40049.0,11.0
254,18063.0,11.0
255,13129.0,11.0
256,36083.0,11.0
257,48167.0,11.0
258,13217.0,11.0
259,36093.0,11.0
260,27013.0,11.0
261,27163.0,11.0
262,12069.0,11.0
263,50007.0,11.0
264,8069.0,11.0
265,53077.0,11.0
266,6069.0,11.0
267,28047.0,11.0
268,49011.0,11.0
269,37189.0,12.0
270,38015.0,12.0
271,9009.0,12.0
272,51041.0,12.0
273,37085.0,12.0
274,22117.0,12.0
275,42095.0,12.0
276,9007.0,12.0
277,23011.0,12.0
278,6079.0,12.0
279,29510.0,12.0
280,26065.0,12.0
281,1081.0,12.0
282,26115.0,12.0
283,37097.0,12.0
284,13095.0,12.0
285,30049.0,12.0
286,47157.0,12.0
287,50017.0,12.0
288,50003.0,12.0
289,1089.0,12.0
290,24027.0,12.0
291,48141.0,12.0
292,6083.0,12.0
293,55117.0,12.0
294,26099.0,12.0
295,48321.0,12.0
296,26081.0,12.0
297,16013.0,12.0
298,29037.0,12.0
299,36109.0,12.0
300,46005.0,12.0
301,26147.0,12.0
302,36105.0,12.0
303,45045.0,12.0
304,12073.0,12.0
305,31111.0,12.0
306,51153.0,12.0
307,25001.0,12.0
308,27161.0,12.0
309,18141.0,12.0
310,21199.0,13.0
311,21227.0,13.0
312,13151.0,13.0
313,45063.0,13.0
314,45079.0,13.0
315,42103.0,13.0
316,6087.0,13.0
317,6053.0,13.0
318,51199.0,13.0
319,13177.0,13.0
320,4005.0,13.0
321,45007.0,13.0
322,22095.0,13.0
323,13245.0,13.0
324,38059.0,13.0
325,47065.0,13.0
326,22121.0,13.0
327,6019.0,13.0
328,22055.0,13.0
329,56039.0,13.0
330,26111.0,13.0
331,25023.0,13.0
332,36041.0,13.0
333,36043.0,13.0
334,8117.0,13.0
335,48209.0,13.0
336,21017.0,13.0
337,29183.0,13.0
338,17201.0,13.0
339,5023.0,13.0
340,51830.0,13.0
341,22019.0,13.0
342,48309.0,13.0
343,55111.0,13.0
344,36067.0,13.0
345,10005.0,13.0
346,36069.0,13.0
